benchmark,model,item_id,cluster_id,score
mmlu,vicuna-13b-v1.5,jurisprudence#0088,jurisprudence,1
mmlu,vicuna-13b-v1.5,jurisprudence#0089,jurisprudence,1
mmlu,vicuna-13b-v1.5,jurisprudence#0090,jurisprudence,1
mmlu,vicuna-13b-v1.5,jurisprudence#0091,jurisprudence,1
mmlu,vicuna-13b-v1.5,jurisprudence#0092,jurisprudence,1
mmlu,vicuna-13b-v1.5,jurisprudence#0093,jurisprudence,1
mmlu,vicuna-13b-v1.5,jurisprudence#0094,jurisprudence,1
mmlu,vicuna-13b-v1.5,jurisprudence#0095,jurisprudence,1
mmlu,vicuna-13b-v1.5,jurisprudence#0096,jurisprudence,1
mmlu,vicuna-13b-v1.5,jurisprudence#0097,jurisprudence,0
mmlu,vicuna-13b-v1.5,jurisprudence#0098,jurisprudence,0
mmlu,vicuna-13b-v1.5,jurisprudence#0099,jurisprudence,1
mmlu,vicuna-13b-v1.5,jurisprudence#0100,jurisprudence,1
mmlu,vicuna-13b-v1.5,jurisprudence#0101,jurisprudence,1
mmlu,vicuna-13b-v1.5,jurisprudence#0102,jurisprudence,1
mmlu,vicuna-13b-v1.5,jurisprudence#0103,jurisprudence,1
mmlu,vicuna-13b-v1.5,jurisprudence#0104,jurisprudence,0
mmlu,vicuna-13b-v1.5,jurisprudence#0105,jurisprudence,1
mmlu,vicuna-13b-v1.5,jurisprudence#0106,jurisprudence,1
mmlu,vicuna-13b-v1.5,jurisprudence#0107,jurisprudence,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0000,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0001,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0002,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0003,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0004,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0005,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0006,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0007,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0008,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0009,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0010,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0011,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0012,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0013,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0014,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0015,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0016,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0017,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0018,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0019,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0020,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0021,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0022,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0023,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0024,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0025,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0026,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0027,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0028,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0029,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0030,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0031,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0032,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0033,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0034,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0035,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0036,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0037,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0038,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0039,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0040,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0041,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0042,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0043,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0044,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0045,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0046,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0047,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0048,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0049,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0050,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0051,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0052,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0053,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0054,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0055,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0056,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0057,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0058,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0059,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0060,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0061,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0062,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0063,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0064,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0065,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0066,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0067,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0068,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0069,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0070,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0071,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0072,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0073,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0074,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0075,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0076,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0077,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0078,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0079,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0080,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0081,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0082,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0083,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0084,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0085,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0086,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0087,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0088,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0089,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0090,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0091,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0092,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0093,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0094,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0095,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0096,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0097,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0098,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0099,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0100,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0101,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0102,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0103,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0104,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0105,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0106,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0107,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0108,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0109,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0110,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0111,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0112,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0113,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0114,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0115,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0116,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0117,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0118,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0119,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0120,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0121,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0122,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0123,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0124,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0125,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0126,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0127,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0128,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0129,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0130,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0131,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0132,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0133,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0134,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0135,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0136,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0137,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0138,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0139,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0140,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0141,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0142,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0143,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0144,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0145,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0146,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0147,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0148,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0149,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0150,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0151,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0152,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0153,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0154,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0155,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0156,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0157,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0158,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0159,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0160,logical_fallacies,0
mmlu,vicuna-13b-v1.5,logical_fallacies#0161,logical_fallacies,1
mmlu,vicuna-13b-v1.5,logical_fallacies#0162,logical_fallacies,1
mmlu,vicuna-13b-v1.5,machine_learning#0000,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0001,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0002,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0003,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0004,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0005,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0006,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0007,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0008,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0009,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0010,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0011,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0012,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0013,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0014,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0015,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0016,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0017,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0018,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0019,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0020,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0021,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0022,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0023,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0024,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0025,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0026,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0027,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0028,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0029,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0030,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0031,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0032,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0033,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0034,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0035,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0036,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0037,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0038,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0039,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0040,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0041,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0042,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0043,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0044,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0045,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0046,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0047,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0048,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0049,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0050,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0051,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0052,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0053,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0054,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0055,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0056,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0057,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0058,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0059,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0060,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0061,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0062,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0063,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0064,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0065,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0066,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0067,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0068,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0069,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0070,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0071,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0072,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0073,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0074,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0075,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0076,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0077,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0078,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0079,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0080,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0081,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0082,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0083,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0084,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0085,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0086,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0087,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0088,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0089,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0090,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0091,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0092,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0093,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0094,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0095,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0096,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0097,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0098,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0099,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0100,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0101,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0102,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0103,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0104,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0105,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0106,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0107,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0108,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0109,machine_learning,1
mmlu,vicuna-13b-v1.5,machine_learning#0110,machine_learning,0
mmlu,vicuna-13b-v1.5,machine_learning#0111,machine_learning,1
mmlu,vicuna-13b-v1.5,management#0000,management,0
mmlu,vicuna-13b-v1.5,management#0001,management,1
mmlu,vicuna-13b-v1.5,management#0002,management,0
mmlu,vicuna-13b-v1.5,management#0003,management,1
mmlu,vicuna-13b-v1.5,management#0004,management,1
mmlu,vicuna-13b-v1.5,management#0005,management,1
mmlu,vicuna-13b-v1.5,management#0006,management,0
mmlu,vicuna-13b-v1.5,management#0007,management,1
mmlu,vicuna-13b-v1.5,management#0008,management,1
mmlu,vicuna-13b-v1.5,management#0009,management,0
mmlu,vicuna-13b-v1.5,management#0010,management,1
mmlu,vicuna-13b-v1.5,management#0011,management,1
mmlu,vicuna-13b-v1.5,management#0012,management,1
mmlu,vicuna-13b-v1.5,management#0013,management,0
mmlu,vicuna-13b-v1.5,management#0014,management,1
mmlu,vicuna-13b-v1.5,management#0015,management,0
mmlu,vicuna-13b-v1.5,management#0016,management,1
mmlu,vicuna-13b-v1.5,management#0017,management,1
mmlu,vicuna-13b-v1.5,management#0018,management,1
mmlu,vicuna-13b-v1.5,management#0019,management,1
mmlu,vicuna-13b-v1.5,management#0020,management,1
mmlu,vicuna-13b-v1.5,management#0021,management,1
mmlu,vicuna-13b-v1.5,management#0022,management,0
mmlu,vicuna-13b-v1.5,management#0023,management,0
mmlu,vicuna-13b-v1.5,management#0024,management,1
mmlu,vicuna-13b-v1.5,management#0025,management,0
mmlu,vicuna-13b-v1.5,management#0026,management,0
mmlu,vicuna-13b-v1.5,management#0027,management,1
mmlu,vicuna-13b-v1.5,management#0028,management,1
mmlu,vicuna-13b-v1.5,management#0029,management,1
mmlu,vicuna-13b-v1.5,management#0030,management,1
mmlu,vicuna-13b-v1.5,management#0031,management,1
mmlu,vicuna-13b-v1.5,management#0032,management,1
mmlu,vicuna-13b-v1.5,management#0033,management,0
mmlu,vicuna-13b-v1.5,management#0034,management,1
mmlu,vicuna-13b-v1.5,management#0035,management,1
mmlu,vicuna-13b-v1.5,management#0036,management,1
mmlu,vicuna-13b-v1.5,management#0037,management,0
mmlu,vicuna-13b-v1.5,management#0038,management,0
mmlu,vicuna-13b-v1.5,management#0039,management,1
mmlu,vicuna-13b-v1.5,management#0040,management,0
mmlu,vicuna-13b-v1.5,management#0041,management,1
mmlu,vicuna-13b-v1.5,management#0042,management,1
mmlu,vicuna-13b-v1.5,management#0043,management,1
mmlu,vicuna-13b-v1.5,management#0044,management,1
mmlu,vicuna-13b-v1.5,management#0045,management,1
mmlu,vicuna-13b-v1.5,management#0046,management,1
mmlu,vicuna-13b-v1.5,management#0047,management,1
mmlu,vicuna-13b-v1.5,management#0048,management,1
mmlu,vicuna-13b-v1.5,management#0049,management,1
mmlu,vicuna-13b-v1.5,management#0050,management,0
mmlu,vicuna-13b-v1.5,management#0051,management,1
mmlu,vicuna-13b-v1.5,management#0052,management,1
mmlu,vicuna-13b-v1.5,management#0053,management,1
mmlu,vicuna-13b-v1.5,management#0054,management,0
mmlu,vicuna-13b-v1.5,management#0055,management,1
mmlu,vicuna-13b-v1.5,management#0056,management,1
mmlu,vicuna-13b-v1.5,management#0057,management,0
mmlu,vicuna-13b-v1.5,management#0058,management,1
mmlu,vicuna-13b-v1.5,management#0059,management,1
mmlu,vicuna-13b-v1.5,management#0060,management,1
mmlu,vicuna-13b-v1.5,management#0061,management,1
mmlu,vicuna-13b-v1.5,management#0062,management,1
mmlu,vicuna-13b-v1.5,management#0063,management,1
mmlu,vicuna-13b-v1.5,management#0064,management,1
mmlu,vicuna-13b-v1.5,management#0065,management,1
mmlu,vicuna-13b-v1.5,management#0066,management,1
mmlu,vicuna-13b-v1.5,management#0067,management,1
mmlu,vicuna-13b-v1.5,management#0068,management,1
mmlu,vicuna-13b-v1.5,management#0069,management,1
mmlu,vicuna-13b-v1.5,management#0070,management,1
mmlu,vicuna-13b-v1.5,management#0071,management,0
mmlu,vicuna-13b-v1.5,management#0072,management,0
mmlu,vicuna-13b-v1.5,management#0073,management,1
mmlu,vicuna-13b-v1.5,management#0074,management,1
mmlu,vicuna-13b-v1.5,management#0075,management,1
mmlu,vicuna-13b-v1.5,management#0076,management,1
mmlu,vicuna-13b-v1.5,management#0077,management,1
mmlu,vicuna-13b-v1.5,management#0078,management,1
mmlu,vicuna-13b-v1.5,management#0079,management,1
mmlu,vicuna-13b-v1.5,management#0080,management,0
mmlu,vicuna-13b-v1.5,management#0081,management,0
mmlu,vicuna-13b-v1.5,management#0082,management,1
mmlu,vicuna-13b-v1.5,management#0083,management,1
mmlu,vicuna-13b-v1.5,management#0084,management,0
mmlu,vicuna-13b-v1.5,management#0085,management,1
mmlu,vicuna-13b-v1.5,management#0086,management,1
mmlu,vicuna-13b-v1.5,management#0087,management,1
mmlu,vicuna-13b-v1.5,management#0088,management,0
mmlu,vicuna-13b-v1.5,management#0089,management,0
mmlu,vicuna-13b-v1.5,management#0090,management,1
mmlu,vicuna-13b-v1.5,management#0091,management,1
mmlu,vicuna-13b-v1.5,management#0092,management,1
mmlu,vicuna-13b-v1.5,management#0093,management,1
mmlu,vicuna-13b-v1.5,management#0094,management,1
mmlu,vicuna-13b-v1.5,management#0095,management,1
mmlu,vicuna-13b-v1.5,management#0096,management,1
mmlu,vicuna-13b-v1.5,management#0097,management,1
mmlu,vicuna-13b-v1.5,management#0098,management,0
mmlu,vicuna-13b-v1.5,management#0099,management,1
mmlu,vicuna-13b-v1.5,management#0100,management,0
mmlu,vicuna-13b-v1.5,management#0101,management,1
mmlu,vicuna-13b-v1.5,management#0102,management,0
mmlu,vicuna-13b-v1.5,marketing#0000,marketing,1
mmlu,vicuna-13b-v1.5,marketing#0001,marketing,1
mmlu,vicuna-13b-v1.5,marketing#0002,marketing,1
mmlu,vicuna-13b-v1.5,marketing#0003,marketing,0
mmlu,vicuna-13b-v1.5,marketing#0004,marketing,1
