benchmark,model,item_id,cluster_id,score
drop,Llama-2-70b-hf,f9cd8ba0-2d0d-4349-8d54-eb491f1b173a,p:c6b695d9,0.31
drop,Llama-2-70b-hf,684807e9-aa89-4ef7-9569-f42f9a3ed5a1,p:cb3f28a6,0
drop,Llama-2-70b-hf,cf5d2f0e-c7cb-4a04-bf33-ecebdabc9791,p:e5450adc,0.11
drop,Llama-2-70b-hf,ad88328b-a9bd-44ad-9b79-89cdb8a14bde,p:8108df9c,0
drop,Llama-2-70b-hf,93936fe5-a520-4830-bcec-64f26c851b9a,p:ef23cd73,0.31
drop,Llama-2-70b-hf,399d1a7c-eebd-4fbf-8110-37d74032bab3,p:dac2f46f,0
drop,Llama-2-70b-hf,a5d3e321-68eb-4e87-b46f-3685d40d4aa5,p:b5182739,0
drop,Llama-2-70b-hf,43dc778c-03d3-49dc-907e-408951603b38,p:1f4aee1d,0.17
drop,Llama-2-70b-hf,cfe8569f-6f84-44ee-a2ce-660487f8abed,p:08849f11,0.67
drop,Llama-2-70b-hf,b2ab7781-29a6-4190-a617-2755de198b24,p:8a2bc263,0
drop,Llama-2-70b-hf,73302847-41bc-45c8-845b-8e30d7163d1a,p:c514fbb9,0
drop,Llama-2-70b-hf,86fd6603-1a57-4737-ae9a-4ad7b04d0b56,p:11ba3a43,0
drop,Llama-2-70b-hf,ada9211f-db29-416f-8cba-8011e38b898e,p:16d318d8,0
drop,Llama-2-70b-hf,52e709cd-a29f-495c-9765-48e4bb5a8b2a,p:1149c56c,0
drop,Llama-2-70b-hf,ac693835-0a70-4131-a233-9d9ce7c161dd,p:dac2f46f,0
drop,Llama-2-70b-hf,bac3ed2b-f9d5-439c-8538-35e384fa310a,p:5a65c3f9,0
drop,Llama-2-70b-hf,483765d8-9b6e-47e1-a5cb-53ec8f1c1ef4,p:07469fc0,0
drop,Llama-2-70b-hf,93de4485-9932-48d9-8855-74d8e5461a3c,p:8a2bc263,0
drop,Llama-2-70b-hf,44c5f776-d36c-4317-995a-e1647b0126ca,p:96b39b6e,0
drop,Llama-2-70b-hf,7f9ddfa3-9df3-4412-b2ca-634ba28d54de,p:7a48b113,0.27
drop,Llama-2-70b-hf,626890bf-3f00-4e77-ab41-3c12fd0037ab,p:798cf16f,0
drop,Llama-2-70b-hf,ee533d92-9635-4667-b3e3-aa28e4538faa,p:cc0a6d8f,0
drop,Llama-2-70b-hf,ae24b9f0-e441-417d-a93d-55f54b240530,p:52d2ed28,0.13
drop,Llama-2-70b-hf,1fce5671-2059-4791-817f-a49306c42bd1,p:483f0c58,0.09
drop,Llama-2-70b-hf,4f47dd36-456b-4991-b2b3-3b3208d176b2,p:bbb752b4,0.19
drop,Llama-2-70b-hf,0d075355-189d-4c55-85dd-e14e7462d5f6,p:04444aa1,0
drop,Llama-2-70b-hf,4449c2f8-9f28-47b6-ad42-5566a64d0e9d,p:afc37590,0
drop,Llama-2-70b-hf,62cb5db3-892a-4868-a275-6de1b975ff9d,p:97625e62,0
drop,Llama-2-70b-hf,cd48ec89-548d-4d3b-adf2-3f6ddb9fb542,p:35aa69d8,0
drop,Llama-2-70b-hf,7f6b76e5-c7d9-46eb-8ffa-9b4007389663,p:f38accee,0.27
drop,Llama-2-70b-hf,d2bd51b7-2a96-4826-8f67-8ed9cc2f3cb2,p:a839856d,0
drop,Llama-2-70b-hf,c97876d1-6e6c-493c-bd7b-0cc41938feb6,p:78cfbd47,0
drop,Llama-2-70b-hf,ed0975d6-e798-4a76-a518-8bfa106affc8,p:7d1865cb,0
drop,Llama-2-70b-hf,f0bed9c0-c7ca-4f02-b86e-c155730526c5,p:9ac5efd3,0
drop,Llama-2-70b-hf,7b881f5f-b818-4709-85b6-9acdb33b746f,p:fd2522df,0
drop,Llama-2-70b-hf,d171f7e5-6fe9-4594-bb40-a7abb0808025,p:cdf2a24e,0
drop,Llama-2-70b-hf,7c6366d9-0ab2-49d0-b069-91a4da1115b5,p:f9400a2a,0.11
drop,Llama-2-70b-hf,565fc440-9022-45c1-8ebd-02cc3e7fe8e2,p:2ed52317,0
drop,Llama-2-70b-hf,2d98f7ac-4679-4004-b75f-bf8caad4c15f,p:8ff18e09,0
drop,Llama-2-70b-hf,5005f0e3-8fce-4242-812d-29946fff6e9f,p:c98a4631,0
drop,Llama-2-70b-hf,91170868-b21e-478e-9834-7de871734514,p:f4128636,0
drop,Llama-2-70b-hf,23ee8c4b-fac2-4efa-bfde-ac441a008884,p:16d318d8,0
drop,Llama-2-70b-hf,b28a5ad1-bfcd-4d2d-b2f6-916461dc0cdd,p:94d0f889,0
drop,Llama-2-70b-hf,25b4ca09-ef42-4be0-ad48-65cfd643d2b2,p:051069cf,0
drop,Llama-2-70b-hf,12551097-fa3c-4694-9cbe-545263d5cd8a,p:897a61b5,0.25
drop,Llama-2-70b-hf,18b9a1b6-73b8-430a-8218-ac646b760b60,p:04444aa1,0
drop,Llama-2-70b-hf,cc09df7e-cd9e-47fc-a67a-23d3e426e3f6,p:f9400a2a,0
drop,Llama-2-70b-hf,1025a27b-b313-4d5b-939a-ba3f91551b4f,p:f402a788,0
drop,Llama-2-70b-hf,29b1fd87-bca2-4056-8473-5765c6271ea7,p:d855a22e,0
drop,Llama-2-70b-hf,02ad91bc-7cca-4a67-a4d0-2a124767a444,p:8d39a12a,0.4
drop,Llama-2-70b-hf,e751f5e4-5967-4c05-b38f-f3c80102f37d,p:f581b32e,0
drop,Llama-2-70b-hf,33a1261f-c4f5-4b57-a51a-040bb586efa6,p:56c564c6,0
drop,Llama-2-70b-hf,452f022d-bc6a-4c2a-9b68-0851de9d672c,p:e45a3fb3,0
drop,Llama-2-70b-hf,b2c43c84-d705-4617-8715-11679c6931bb,p:67a2ef4f,0
drop,Llama-2-70b-hf,5c3921a0-9f4e-4fba-b99d-8042d01245eb,p:d1542b7a,0
drop,Llama-2-70b-hf,c8cd436c-f4d8-420c-8adc-d39fbc38688e,p:b6b7e629,0
drop,Llama-2-70b-hf,181ed706-ed82-49bb-9d14-6db9dd5131e3,p:987c2c75,0.27
drop,Llama-2-70b-hf,937fb477-412f-4503-8de4-81d537468476,p:96b39b6e,0
drop,Llama-2-70b-hf,2173b37c-a060-4121-bda7-969c89e9b860,p:7b6cdd7c,0
drop,Llama-2-70b-hf,a1807e6c-741e-4a74-8600-4b1a960ab619,p:42da3126,0.33
drop,Llama-2-70b-hf,ce70a8aa-d3f6-4282-b274-93d6971ecfd2,p:e54c6f23,0.15
drop,Llama-2-70b-hf,330b7653-58a5-46e0-861c-6dd96905d29d,p:efbd7c8d,0
drop,Llama-2-70b-hf,f23cef01-ea02-4fcb-9abc-c0a487a075f2,p:f51a419c,0
drop,Llama-2-70b-hf,da31bbe6-0bf1-4f68-9634-83975deffef6,p:13ad9c75,0
drop,Llama-2-70b-hf,f676f351-90da-440c-8608-959fa528250c,p:14f50072,0
drop,Llama-2-70b-hf,a4a78653-de3a-4cb2-8508-e7db3252fbc9,p:49ef7773,0
drop,Llama-2-70b-hf,08df1bd0-67b7-4c99-aa78-a436da6963d4,p:c7d88f54,0.15
drop,Llama-2-70b-hf,8b536d19-4926-4bba-bde8-4058cd2eda58,p:ef23cd73,0
drop,Llama-2-70b-hf,dc1ea31c-02b1-4c8c-a5e6-bf86e34ef94b,p:57ef64ce,0.8
drop,Llama-2-70b-hf,244a7aba-d5f4-4f7f-ae94-ab9ac503b992,p:706159c6,0
drop,Llama-2-70b-hf,60e0ffa6-d4c1-4c26-aa08-23347dcb847c,p:b3679697,0
drop,Llama-2-70b-hf,7251a013-1120-44ee-8b94-b2d0c63e7b66,p:d642c6de,0
drop,Llama-2-70b-hf,bd4cc774-ffa5-4d32-95e4-f03702486abf,p:3311f192,0
drop,Llama-2-70b-hf,aa354e21-c032-402e-bf8f-959efdb06fac,p:9251c3b6,0.3
drop,Llama-2-70b-hf,33c8c47b-58cc-4623-aeb6-9c1eb8fc01e9,p:7613b579,0
drop,Llama-2-70b-hf,6336b16a-de5d-4be1-b17c-37f7a1a9b51f,p:8ff18e09,0
drop,Llama-2-70b-hf,839d5924-3896-4197-9b14-d59edfe33e63,p:b95e3483,0.32
drop,Llama-2-70b-hf,18ab4b0e-048c-406d-aa75-e9ffa1029e38,p:e54c6f23,0.42
drop,Llama-2-70b-hf,d13985a6-af63-44b0-9476-607a8c64441b,p:d47015ae,0.43
drop,Llama-2-70b-hf,e78bd046-1df8-4191-8645-1baf57255d48,p:b5eaa2e3,0.13
drop,Llama-2-70b-hf,421e2225-c751-4fdd-8c81-e62f6a444a20,p:7b326223,0
drop,Llama-2-70b-hf,5d52cc38-4e19-4515-9919-472331183062,p:2a7d4926,0
drop,Llama-2-70b-hf,6e98a4dc-b41e-4714-a03a-5a2a867bf479,p:88c5ea26,0.07
drop,Llama-2-70b-hf,a3a65785-35b0-4991-87cd-d68552dc8e53,p:e9e52991,0.09
drop,Llama-2-70b-hf,438b227f-3c87-42b1-825b-8cb387690452,p:2c5c0c36,0
drop,Llama-2-70b-hf,6e066fb2-ab00-4ef9-8411-ef28a66d1065,p:ee105a3a,0
drop,Llama-2-70b-hf,40a072b1-7d32-4b6b-a71a-ac7c59d4fe3e,p:a7878d9c,0.13
drop,Llama-2-70b-hf,0d0fb1b9-cd16-42a7-b62c-07535ab0f733,p:4961e10b,0
drop,Llama-2-70b-hf,9b328ae6-2960-4edb-90e4-ca1c6a27845e,p:9206aca6,0
drop,Llama-2-70b-hf,13483b80-8b39-4ff9-98d1-5b892cd56b41,p:81168fee,0
drop,Llama-2-70b-hf,f63d2861-d3e5-4b8d-b6f9-ef180396395f,p:81168fee,0
drop,Llama-2-70b-hf,5d401981-8ec5-45a3-b7fb-979156ae935e,p:fb3de135,0
drop,Llama-2-70b-hf,0536c7b5-d56b-4fc5-9bb0-bac6d11663cd,p:f5fdaa59,0
drop,Llama-2-70b-hf,3a08de20-518d-4b30-a210-5af3b163a639,p:7b4a1146,0
drop,Llama-2-70b-hf,d3bc4a55-84c8-4379-a2df-610e30794d1a,p:6220a60a,0
drop,Llama-2-70b-hf,17382dfd-cd47-4828-9350-f0de508140e3,p:a6819f4c,0
drop,Llama-2-70b-hf,c272f8b5-80b0-42a1-8043-49c90143bb53,p:56ccaf1a,0
drop,Llama-2-70b-hf,31af627f-24e2-4882-85ab-a585fdb79e9e,p:a1b49daa,0.27
drop,Llama-2-70b-hf,ccb7bedf-3002-4e11-86ea-0ff957be29a5,p:dac2f46f,0
drop,Llama-2-70b-hf,5af0d76c-ad57-40c8-8abd-10bc884753a8,p:b5eaa2e3,0.12
drop,Llama-2-70b-hf,26c48624-0dec-4bf1-b4c9-e29d842415a9,p:7f586bf5,0.03
drop,Llama-2-70b-hf,1b56d1b6-da6c-408c-a903-93d52709cc95,p:ac66ad57,0.19
drop,Llama-2-70b-hf,8524a2f4-c9f4-4d09-b26d-4312b09d93fb,p:96b39b6e,0
drop,Llama-2-70b-hf,1dd90b41-df53-40fb-9528-847a0f9474b7,p:75ceb798,0
drop,Llama-2-70b-hf,6806f0b2-3baa-4919-ac39-b47c407bdbb5,p:fba03dbe,0
drop,Llama-2-70b-hf,d19348e8-58f7-44ec-9f86-dfc938350743,p:da1fd337,0.19
drop,Llama-2-70b-hf,35a8d59f-f2bd-4465-8ac6-ea64822166fb,p:4571aa9a,0.33
drop,Llama-2-70b-hf,86e693ca-acbc-417e-bb55-90505b909ef0,p:2a5e5df7,0
drop,Llama-2-70b-hf,edd1da63-f564-456c-8e53-f497b6302e4d,p:be479be5,0
drop,Llama-2-70b-hf,eb62da50-7cd9-4d71-bdaf-f121eafff87d,p:36ececd5,0.18
drop,Llama-2-70b-hf,db48d681-a10b-499b-9729-717ca31a6fc2,p:7f586bf5,0.2
drop,Llama-2-70b-hf,53b93662-3f9f-42b5-a9df-b862e719f781,p:3311f192,0
drop,Llama-2-70b-hf,27a3e0a5-588c-436d-aa1b-2b0c5d3172e3,p:96fe8902,0.13
drop,Llama-2-70b-hf,0d185543-1a02-4651-b1c0-160516fef882,p:2855588b,0
drop,Llama-2-70b-hf,5595edf6-a416-4542-9d4f-8142a302d456,p:f38accee,0.12
drop,Llama-2-70b-hf,6e81ac04-b82d-4c0f-86f8-cef47c32bb27,p:f2446796,0
drop,Llama-2-70b-hf,2b44f264-5f60-4343-80f9-647feaa8acdc,p:2855588b,0
drop,Llama-2-70b-hf,dafecb2d-7bbf-427d-8bfe-b723429cfb91,p:78cfbd47,0
drop,Llama-2-70b-hf,f014f648-8562-45ae-a1a5-f093020fc9d4,p:afc37590,0
drop,Llama-2-70b-hf,4237e056-03bd-4931-89c6-0dcd1615fa84,p:f581b32e,0
drop,Llama-2-70b-hf,c6e29c82-dcc6-4feb-b966-2fb5e51748b8,p:b8c5c175,0.03
drop,Llama-2-70b-hf,27012132-0ed7-4c19-a0b4-a7901d07d514,p:ba026919,0
drop,Llama-2-70b-hf,8b2ddca6-351a-4904-bcd2-eda3172f9fa0,p:a3be1582,0
drop,Llama-2-70b-hf,c30c59e3-e3b1-4970-87b1-e280495741be,p:9d6503c0,0
drop,Llama-2-70b-hf,fe7ee4cb-7d67-4ba2-8bc2-68f6b6357347,p:aee31ef0,0
drop,Llama-2-70b-hf,46f18444-8749-47b1-afae-8195138a3b85,p:a266f5a5,0.09
drop,Llama-2-70b-hf,cde38822-ba90-4353-9fc0-5b9fc19084b3,p:f4c35aa1,0
drop,Llama-2-70b-hf,bafbf8dc-3cfc-44e6-a4ab-55eed0e99e1b,p:1f7a9f5f,0
drop,Llama-2-70b-hf,8bd4fdce-7522-4b99-a77d-706582f92f16,p:13f7a842,0
drop,Llama-2-70b-hf,993ea25b-56e6-405d-9abc-fdcce29e4b58,p:a6ed7ee5,0.09
drop,Llama-2-70b-hf,e2b486a8-00c9-4a7a-b9ea-3ae4d11326a5,p:55ad2e68,0
drop,Llama-2-70b-hf,9328403d-8bf6-46e2-b5e4-5ecc419bd770,p:2855588b,0
drop,Llama-2-70b-hf,9801b228-17b8-464f-b425-f2fcad5fb81c,p:78cfbd47,0
drop,Llama-2-70b-hf,59fbae57-8f09-4637-8383-64659e27a801,p:b5182739,0
drop,Llama-2-70b-hf,0955df5f-33f3-4fb2-a17e-2e8b23a50478,p:e3fabe01,0
drop,Llama-2-70b-hf,d78c6b51-15ba-4bf9-b13b-f298e7501030,p:61163333,0
drop,Llama-2-70b-hf,c2199450-9f92-4daf-8898-a791371fbc37,p:01f4d3f9,0
drop,Llama-2-70b-hf,b1514967-60df-485a-bceb-1813f3c19380,p:f1f51a61,0
drop,Llama-2-70b-hf,dcf87e24-fcb5-4046-a0b4-579b6d002d1b,p:12af5326,0
drop,Llama-2-70b-hf,acf0b24a-475e-4f97-ae65-4a314bfbdbac,p:aff4331c,0.13
drop,Llama-2-70b-hf,779769b0-ebdd-4ba5-a668-4f53d1542b56,p:35c51d79,0
drop,Llama-2-70b-hf,08e9ea82-f8a7-4069-b453-f907ad73a388,p:cca2fbd1,0.21
drop,Llama-2-70b-hf,66113a59-79e0-4097-9ea7-cc45a3138dac,p:b34fc34e,0
drop,Llama-2-70b-hf,6cbf41ba-ca0e-4fb6-b056-2eb0b29a5725,p:c7d88f54,0
drop,Llama-2-70b-hf,d85999c9-8e2e-42ee-98c4-9921ab62398f,p:122bc4c5,0.03
drop,Llama-2-70b-hf,8d6352a6-34fe-4a03-8a18-b32488d81591,p:2b1af6ad,0.17
drop,Llama-2-70b-hf,855cf7fe-2dcb-494e-a9ee-f55c49387c8a,p:c07ce9f4,0
drop,Llama-2-70b-hf,e6546022-cca4-40ee-bc95-e434fc5d3d0f,p:36ececd5,0.13
drop,Llama-2-70b-hf,0b462e38-1411-470f-ac7c-23135ca29f78,p:2855588b,0
drop,Llama-2-70b-hf,ed7fee19-68d5-4ac3-aca5-0df52e26c340,p:8ff18e09,0.67
drop,Llama-2-70b-hf,845ae939-f240-4e06-8cc9-fb9724e5fcbf,p:a8f755a5,0
drop,Llama-2-70b-hf,1b780839-fe02-4c0e-bae8-8dac68dd41d3,p:2ed52317,0
drop,Llama-2-70b-hf,93adcdbc-86eb-40da-b7c1-bad5fef9defd,p:7562c8bb,0.32
drop,Llama-2-70b-hf,7efa4c3e-cb74-48dc-a70b-fb658df4c03e,p:4af1f271,0.15
drop,Llama-2-70b-hf,5cb9a03e-7e1c-4e04-9910-1249bfbcfd85,p:fe999cd8,0
drop,Llama-2-70b-hf,ea612288-2a36-4280-b54d-8c1eb77012e4,p:bf65e6d1,0
drop,Llama-2-70b-hf,4a2fedf3-091e-4f4c-a040-be2991a55c34,p:84974901,0
drop,Llama-2-70b-hf,2bb463c2-4348-447b-b09f-1f4353aa8889,p:a1376a8a,0
drop,Llama-2-70b-hf,dae17cd1-dd90-4847-9c98-d232d986f921,p:78cfbd47,0
drop,Llama-2-70b-hf,f326248b-b968-47ea-9ac1-a6c97e21d127,p:ec8867ef,0
drop,Llama-2-70b-hf,af05d9b6-c72f-4d2f-ac31-c173eb06e1cd,p:7acf05c2,0
drop,Llama-2-70b-hf,b6785b9f-389a-4e0c-a563-942fab85bb06,p:1c9fa410,0
drop,Llama-2-70b-hf,8f09f845-f97c-435b-a795-67eccffe5003,p:13ad9c75,0
drop,Llama-2-70b-hf,55d313fa-cc3a-44fa-a8b7-353feb096a1e,p:b6b7e629,0.8
drop,Llama-2-70b-hf,467dc327-60ca-41b2-9eb1-945518b72edc,p:2855588b,0
drop,Llama-2-70b-hf,af507157-0ea0-44e0-ab73-aa1948a24a19,p:88be64b5,0.15
drop,Llama-2-70b-hf,b6d54158-8406-41a2-84e1-36f43c354240,p:398960f2,0
drop,Llama-2-70b-hf,d4355e13-3367-485c-b936-b314a782400d,p:282131a5,0
drop,Llama-2-70b-hf,9672334d-576a-4943-b93b-5a0f327e4055,p:a16644c8,0
drop,Llama-2-70b-hf,a5e32736-1ee5-4257-8c32-c645b28a3836,p:987c2c75,0.08
drop,Llama-2-70b-hf,7dd68873-0254-44f6-b22b-b8948cc1a5ca,p:c07ce9f4,0
drop,Llama-2-70b-hf,cb558cfc-9787-452a-91f7-2ff9c865f238,p:1e720b50,0
drop,Llama-2-70b-hf,3f49f693-488a-47d4-9c68-e09cae496276,p:798cf16f,0
drop,Llama-2-70b-hf,74ac2f37-3000-4c8a-9112-aa1ef1ab7252,p:d8694aff,0.08
drop,Llama-2-70b-hf,896f8bf7-8fa4-4a48-8dd0-7e911eccfe4c,p:9e49f033,0
drop,Llama-2-70b-hf,31182c98-e949-4810-9a61-f65bfc460210,p:25188424,0
drop,Llama-2-70b-hf,a4f8522a-bb3f-4a85-ac53-78e524294184,p:d9cab308,0
drop,Llama-2-70b-hf,ddf7303e-1198-4417-a78c-fc189e418a50,p:f7af1da8,0
drop,Llama-2-70b-hf,f8e9fb99-b292-416e-83cc-ff896c401ae4,p:d3722abf,0.25
drop,Llama-2-70b-hf,8aaadb1f-d783-4ca9-9322-feaa5821bfd4,p:2855588b,0
drop,Llama-2-70b-hf,7a2258d5-36af-4609-a62a-2a85e7628692,p:c8b9f617,0
drop,Llama-2-70b-hf,c60a5f0d-c902-4078-a1f3-fd816612c913,p:36ececd5,0
drop,Llama-2-70b-hf,5338c4a1-6366-4a41-9e7d-f6bc61038bb9,p:70d2d7bc,0
drop,Llama-2-70b-hf,25e390dd-4b69-4a92-b50a-ee918038abd9,p:e1f8eb26,0.38
drop,Llama-2-70b-hf,6cf8f56a-462a-4d7a-b2ee-651f6c6d3877,p:ec986595,0.12
drop,Llama-2-70b-hf,556d070b-5aac-4626-a76d-eb88c7b0f5c8,p:030ac72a,0.17
drop,Llama-2-70b-hf,c4ce3dc6-d231-4496-bbd7-031d9a7745d2,p:7a6ed8ea,0
drop,Llama-2-70b-hf,8b3b94d8-dbdf-41a7-959e-6349e62db7ae,p:61163333,0.06
drop,Llama-2-70b-hf,9bb4fa02-f946-4586-8441-f333777a9386,p:da10230b,0
drop,Llama-2-70b-hf,c9e44d6f-42f5-4862-adee-572a20adeb65,p:092c2673,0
drop,Llama-2-70b-hf,b9198f1a-f14f-4e93-962b-080e013ad8b4,p:2ed52317,0
drop,Llama-2-70b-hf,62bc28b4-2dab-491c-a7ce-669fd0d1cacc,p:f51a419c,0
drop,Llama-2-70b-hf,7f05b4ea-59d1-46e0-a7d4-e7a2217a5fd9,p:f7af1da8,0
drop,Llama-2-70b-hf,37855d52-5584-40cd-9374-862d2cabdf7a,p:024aab91,0.04
drop,Llama-2-70b-hf,02d055e6-1c58-415f-8c47-62955b98f064,p:74ceb7ce,0
drop,Llama-2-70b-hf,bfdfbafd-730b-44b3-9bbd-584c4f26fc24,p:2f4282c1,0
drop,Llama-2-70b-hf,668c769d-100b-445b-903d-d433912f2855,p:523e19d7,0
drop,Llama-2-70b-hf,934c40d7-6f87-4d62-9dec-f641e2235c2e,p:7b4a1146,0.8
drop,Llama-2-70b-hf,781b563a-163a-4029-aa6a-072490987f00,p:11b26538,0
drop,Llama-2-70b-hf,3d8d555a-47e1-41a1-a6c6-7dee3115822e,p:8503b307,0
drop,Llama-2-70b-hf,8a612017-cdc6-41a3-bfd7-3a99dd3217a7,p:e32c60c4,0
drop,Llama-2-70b-hf,22ecbde3-dbc5-4092-a7fc-a9a5f657ea43,p:c7d88f54,0
drop,Llama-2-70b-hf,d7163091-d46e-4dad-81b3-9c47641bf918,p:45a395fc,0.31
drop,Llama-2-70b-hf,26b87990-83b7-45e1-9ba0-1ef18cb87448,p:9313a629,0
drop,Llama-2-70b-hf,04a4542f-39c6-4313-8922-76d8a2059f18,p:cc0a6d8f,0
drop,Llama-2-70b-hf,1e917e63-f90f-447e-a6ed-4d76fba99fa7,p:2855588b,0
drop,Llama-2-70b-hf,e9a97fb5-ffde-4877-af7a-b030a8b0bfa2,p:6de969ad,0
drop,Llama-2-70b-hf,f8ee2172-0ba7-4e4d-b795-0ffce55af986,p:a5c02bfc,0
drop,Llama-2-70b-hf,72b64477-3775-4eb8-8675-5b8e290d5681,p:03c438b0,0
drop,Llama-2-70b-hf,c8b0e443-f866-47cd-af2b-f2e969d5f7c1,p:a8f755a5,0
drop,Llama-2-70b-hf,6b99aaca-d607-4351-ba73-7fec11ceefac,p:11b26538,0
drop,Llama-2-70b-hf,6dda0444-c311-4fb9-ae03-3aa3660e6e38,p:ca95b7d1,0
drop,Llama-2-70b-hf,f25d71ee-11d3-4443-a419-54788336ed8b,p:7bf4872b,0.15
drop,Llama-2-70b-hf,3875204e-637e-44c4-aa2d-0b482614665b,p:90c05140,0
drop,Llama-2-70b-hf,cd2dc672-54c8-4135-a658-a33a73cc5b8a,p:f8ffa586,0
drop,Llama-2-70b-hf,a15ee49f-357e-42aa-ad49-2a3d32000f3f,p:a0e8e780,0
drop,Llama-2-70b-hf,e89120ea-cea6-453d-b3a8-d72051107987,p:eeb8d69a,0
drop,Llama-2-70b-hf,1adaa0b4-0e0d-43fb-ab98-1b522945b0ab,p:7b6cdd7c,0
drop,Llama-2-70b-hf,9e068243-150c-42f5-8f94-79e3285e86bc,p:8a2bc263,0
drop,Llama-2-70b-hf,9b3d3759-7ad1-4d82-82f2-afd55f0909f3,p:71feada0,0
drop,Llama-2-70b-hf,14a79d27-648a-4a2f-8dea-01a86d01b1a5,p:798cf16f,0
drop,Llama-2-70b-hf,e189f0bc-9a08-403a-9d85-223ee630540a,p:35c51d79,0.23
drop,Llama-2-70b-hf,b307c078-0df3-4823-a6e9-fa8cf912063d,p:37997b2f,0
drop,Llama-2-70b-hf,07db4c65-49e5-40de-b513-8c830252736b,p:3947c1e8,0.3
drop,Llama-2-70b-hf,a9fe26a4-f75d-45e1-a4b6-826ea466afa6,p:bf65e6d1,0
drop,Llama-2-70b-hf,3dc39720-264d-4235-b023-6aa4d480c5a9,p:97625e62,0
drop,Llama-2-70b-hf,55786332-b00e-4499-a055-412b6e35ac96,p:03f37514,0
drop,Llama-2-70b-hf,60bb5e5b-258d-4cf3-89a4-b5d492234a3f,p:27bc9a07,0
drop,Llama-2-70b-hf,45cf73e0-6196-447a-b934-54d9faf10465,p:82dba65b,0.27
drop,Llama-2-70b-hf,9cac0fff-0599-4be6-a657-7e4c27b5d17c,p:61163333,0
drop,Llama-2-70b-hf,d7a2810c-0f67-4caf-ad63-f60d78819ea7,p:34f6fb2c,0.1
drop,Llama-2-70b-hf,4bd5ff65-276e-4e6f-8d97-7a585724a3b5,p:03f37514,0
drop,Llama-2-70b-hf,dc0b8f9e-30f2-4c80-a086-f17887ef4a79,p:f08de730,0
drop,Llama-2-70b-hf,0fcc64de-c880-4c6b-ae62-d7878c8554d9,p:67a2ef4f,0
drop,Llama-2-70b-hf,064ea513-bf9b-46bd-bcdd-1f221dabad9a,p:61163333,0
drop,Llama-2-70b-hf,d17af7e6-6368-49b6-8865-c61510567c1d,p:f4128636,0
drop,Llama-2-70b-hf,4d995354-21b3-45c1-8d6f-2f925c0ccdb4,p:7350f402,0
drop,Llama-2-70b-hf,c4192cf0-172f-40d8-b78b-d092e8dd6899,p:1e363270,0
drop,Llama-2-70b-hf,dc902e92-d2a1-45b0-9b13-90e3af9efc0b,p:71356bb8,0.14
drop,Llama-2-70b-hf,c1a697a1-9a7e-4ef2-9ab5-5b8486993d6b,p:214c6116,0
drop,Llama-2-70b-hf,0d37c14b-eaca-408b-90ce-2da7143cb25d,p:f402a788,0
drop,Llama-2-70b-hf,26079e22-71f5-4354-a9e5-3093b712aea9,p:2b1af6ad,0
drop,Llama-2-70b-hf,3408d02b-6419-4776-baa5-cf9f47a842be,p:2f4282c1,0.08
drop,Llama-2-70b-hf,6a761e56-656f-4327-9cfe-f0caa97c416d,p:cf912cb7,0.25
drop,Llama-2-70b-hf,1251dd1f-93c7-485b-bc44-0b4943e685b4,p:2284449e,0
drop,Llama-2-70b-hf,da4ef83a-b09d-496f-9957-24c6b19c0d28,p:a3be1582,0
drop,Llama-2-70b-hf,febdfcb5-5a20-4a43-ad5e-b8115d2b4ba0,p:ba713ee6,0.17
drop,Llama-2-70b-hf,cccb4bc9-405c-4ff4-aafc-5c1dc2080f16,p:e29414a5,0
drop,Llama-2-70b-hf,879e0800-da3a-4701-9f46-9b1709bd69a4,p:f3d8419f,0
drop,Llama-2-70b-hf,113521f6-08e7-4746-a9c9-b05ca1bb9f43,p:0402af1a,0.14
drop,Llama-2-70b-hf,fe664559-f058-45fa-842d-7635d4899958,p:15725704,0
drop,Llama-2-70b-hf,55c57b2c-298b-4ee4-86f9-deb17c203437,p:dd9d7564,0
drop,Llama-2-70b-hf,29a767d2-5c86-46c1-9001-ee6870a5a93c,p:9f54da54,0.14
drop,Llama-2-70b-hf,be513472-68d1-4809-bc0a-b5c3cf51d5ee,p:a3be1582,0
drop,Llama-2-70b-hf,bde6de30-c8b2-47df-bd7d-0e1596b118bc,p:f3d8419f,0.11
drop,Llama-2-70b-hf,576555f8-3f8c-4426-b46b-5f2a127b2188,p:fee7e895,0
drop,Llama-2-70b-hf,eda2611c-3989-41f2-8292-170f416d9885,p:cf912cb7,0.17
drop,Llama-2-70b-hf,aaa232b0-dda0-4396-8c99-1adceb6b580d,p:d9cab308,0
drop,Llama-2-70b-hf,b915d995-8f11-410d-a7d0-d9ebbb1e6137,p:fbd4c0c8,0.45
drop,Llama-2-70b-hf,2728b800-74a3-49cd-9ffb-eb358cc801b0,p:92df4b99,0.14
drop,Llama-2-70b-hf,e6877b77-0457-4eeb-9764-8e6044ddace0,p:27b41682,0
drop,Llama-2-70b-hf,06f3ac24-b1bf-4fbf-8aa1-f0e02d262dc1,p:3a39123e,0
drop,Llama-2-70b-hf,ef732aa1-1bdd-4183-9223-dc6452681ad9,p:e2dc54bc,0
drop,Llama-2-70b-hf,1badd142-d3fa-4bad-b606-7bdcd0ab87f3,p:cca2fbd1,0
